<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.09.21	00:45:00	1.23429	1.23463	1.23423	1.23456	39	0	17
2023.09.21	00:50:00	1.23457	1.23460	1.23415	1.23448	76	0	17
2023.09.21	00:55:00	1.23445	1.23462	1.23408	1.23450	38	0	17
2023.09.21	01:00:00	1.23449	1.23451	1.23419	1.23438	64	0	17
2023.09.21	01:05:00	1.23438	1.23439	1.23430	1.23435	39	0	14
2023.09.21	01:10:00	1.23434	1.23434	1.23403	1.23407	65	0	16
2023.09.21	01:15:00	1.23407	1.23410	1.23401	1.23409	37	0	15
2023.09.21	01:20:00	1.23409	1.23411	1.23345	1.23352	65	0	10
2023.09.21	01:25:00	1.23352	1.23354	1.23345	1.23351	34	0	13
2023.09.21	01:30:00	1.23351	1.23357	1.23332	1.23332	51	0	12
2023.09.21	01:35:00	1.23332	1.23351	1.23325	1.23351	144	0	9
2023.09.21	01:40:00	1.23351	1.23367	1.23340	1.23349	76	0	13
2023.09.21	01:45:00	1.23349	1.23367	1.23338	1.23356	105	0	12
2023.09.21	01:50:00	1.23356	1.23365	1.23350	1.23364	111	0	9
2023.09.21	01:55:00	1.23364	1.23365	1.23357	1.23360	65	0	9
2023.09.21	02:00:00	1.23360	1.23360	1.23320	1.23326	117	0	5
2023.09.21	02:05:00	1.23326	1.23329	1.23316	1.23325	42	0	5
2023.09.21	02:10:00	1.23325	1.23329	1.23316	1.23327	50	0	7
2023.09.21	02:15:00	1.23326	1.23331	1.23318	1.23324	47	0	7
2023.09.21	02:20:00	1.23324	1.23325	1.23314	1.23316	50	0	7
2023.09.21	02:25:00	1.23316	1.23319	1.23262	1.23316	123	0	7
2023.09.21	02:30:00	1.23315	1.23315	1.23295	1.23304	75	0	8
2023.09.21	02:35:00	1.23304	1.23310	1.23292	1.23303	59	0	5
2023.09.21	02:40:00	1.23303	1.23306	1.23283	1.23290	54	0	7
2023.09.21	02:45:00	1.23290	1.23290	1.23272	1.23274	71	0	7
2023.09.21	02:50:00	1.23274	1.23277	1.23232	1.23274	197	0	5
2023.09.21	02:55:00	1.23274	1.23283	1.23263	1.23263	69	0	8
2023.09.21	03:00:00	1.23264	1.23276	1.23236	1.23265	237	0	5
2023.09.21	03:05:00	1.23265	1.23277	1.23243	1.23244	110	0	6
2023.09.21	03:10:00	1.23244	1.23280	1.23244	1.23276	139	0	5
2023.09.21	03:15:00	1.23276	1.23284	1.23250	1.23253	152	0	6
2023.09.21	03:20:00	1.23253	1.23256	1.23230	1.23235	133	0	4
2023.09.21	03:25:00	1.23235	1.23235	1.23189	1.23203	173	0	3
2023.09.21	03:30:00	1.23203	1.23204	1.23176	1.23189	201	0	5
2023.09.21	03:35:00	1.23188	1.23192	1.23144	1.23152	268	0	6
2023.09.21	03:40:00	1.23152	1.23162	1.23131	1.23131	207	0	4
2023.09.21	03:45:00	1.23131	1.23139	1.23103	1.23124	242	0	4
2023.09.21	03:50:00	1.23124	1.23161	1.23111	1.23154	231	0	3
2023.09.21	03:55:00	1.23154	1.23164	1.23125	1.23130	220	0	4
2023.09.21	04:00:00	1.23130	1.23138	1.23099	1.23114	226	0	4
2023.09.21	04:05:00	1.23114	1.23133	1.23096	1.23102	168	0	5
2023.09.21	04:10:00	1.23102	1.23117	1.23098	1.23102	122	0	5
2023.09.21	04:15:00	1.23102	1.23148	1.23097	1.23146	302	0	3
2023.09.21	04:20:00	1.23146	1.23158	1.23127	1.23154	190	0	4
2023.09.21	04:25:00	1.23154	1.23155	1.23133	1.23154	307	0	6
2023.09.21	04:30:00	1.23154	1.23177	1.23136	1.23177	218	0	6
2023.09.21	04:35:00	1.23177	1.23187	1.23158	1.23178	199	0	4
2023.09.21	04:40:00	1.23178	1.23185	1.23160	1.23182	153	0	5
2023.09.21	04:45:00	1.23181	1.23228	1.23178	1.23189	149	0	3
2023.09.21	04:50:00	1.23189	1.23198	1.23182	1.23186	88	0	4
2023.09.21	04:55:00	1.23186	1.23199	1.23178	1.23196	64	0	3
2023.09.21	05:00:00	1.23193	1.23235	1.23192	1.23233	139	0	5
2023.09.21	05:05:00	1.23233	1.23246	1.23220	1.23229	156	0	5
2023.09.21	05:10:00	1.23229	1.23230	1.23200	1.23211	74	0	4
2023.09.21	05:15:00	1.23211	1.23219	1.23199	1.23199	64	0	4
2023.09.21	05:20:00	1.23199	1.23199	1.23170	1.23174	125	0	3
2023.09.21	05:25:00	1.23168	1.23174	1.23133	1.23146	135	0	6
2023.09.21	05:30:00	1.23146	1.23151	1.23057	1.23087	515	0	3
2023.09.21	05:35:00	1.23087	1.23108	1.23065	1.23076	195	0	6
2023.09.21	05:40:00	1.23077	1.23080	1.23041	1.23057	128	0	3
2023.09.21	05:45:00	1.23057	1.23080	1.23057	1.23071	166	0	5
2023.09.21	05:50:00	1.23071	1.23087	1.23065	1.23086	187	0	4
2023.09.21	05:55:00	1.23086	1.23098	1.23078	1.23090	214	0	6
2023.09.21	06:00:00	1.23090	1.23135	1.23088	1.23129	164	0	5
2023.09.21	06:05:00	1.23129	1.23149	1.23129	1.23140	142	0	5
2023.09.21	06:10:00	1.23140	1.23165	1.23137	1.23147	96	0	5
2023.09.21	06:15:00	1.23148	1.23150	1.23136	1.23148	104	0	6
2023.09.21	06:20:00	1.23148	1.23168	1.23139	1.23167	103	0	5
2023.09.21	06:25:00	1.23167	1.23188	1.23155	1.23186	184	0	3
2023.09.21	06:30:00	1.23186	1.23208	1.23178	1.23207	186	0	5
2023.09.21	06:35:00	1.23206	1.23218	1.23196	1.23211	147	0	5
2023.09.21	06:40:00	1.23211	1.23221	1.23202	1.23218	68	0	5
2023.09.21	06:45:00	1.23218	1.23228	1.23210	1.23218	85	0	7
2023.09.21	06:50:00	1.23218	1.23237	1.23210	1.23214	55	0	5
2023.09.21	06:55:00	1.23212	1.23216	1.23197	1.23214	121	0	5
2023.09.21	07:00:00	1.23214	1.23227	1.23179	1.23185	175	0	1
2023.09.21	07:05:00	1.23185	1.23192	1.23170	1.23180	120	0	1
2023.09.21	07:10:00	1.23180	1.23180	1.23158	1.23160	43	0	0
2023.09.21	07:15:00	1.23160	1.23170	1.23157	1.23170	35	0	2
2023.09.21	07:20:00	1.23170	1.23189	1.23163	1.23187	58	0	1
2023.09.21	07:25:00	1.23187	1.23210	1.23187	1.23210	44	0	1
2023.09.21	07:30:00	1.23210	1.23221	1.23209	1.23216	57	0	1
2023.09.21	07:35:00	1.23216	1.23224	1.23210	1.23217	44	0	1
2023.09.21	07:40:00	1.23217	1.23219	1.23210	1.23210	38	0	1
2023.09.21	07:45:00	1.23210	1.23212	1.23192	1.23193	40	0	1
2023.09.21	07:50:00	1.23192	1.23193	1.23181	1.23184	41	0	1
2023.09.21	07:55:00	1.23184	1.23200	1.23180	1.23200	48	0	0
2023.09.21	08:00:00	1.23200	1.23202	1.23185	1.23188	77	0	1
2023.09.21	08:05:00	1.23188	1.23207	1.23176	1.23199	104	0	1
2023.09.21	08:10:00	1.23199	1.23234	1.23197	1.23231	108	0	1
2023.09.21	08:15:00	1.23230	1.23232	1.23222	1.23227	68	0	1
2023.09.21	08:20:00	1.23227	1.23238	1.23221	1.23223	67	0	1
2023.09.21	08:25:00	1.23223	1.23227	1.23195	1.23200	53	0	0
2023.09.21	08:30:00	1.23200	1.23210	1.23184	1.23187	93	0	1
2023.09.21	08:35:00	1.23187	1.23211	1.23177	1.23198	74	0	1
2023.09.21	08:40:00	1.23198	1.23214	1.23182	1.23202	65	0	1
2023.09.21	08:45:00	1.23202	1.23231	1.23198	1.23221	82	0	1
2023.09.21	08:50:00	1.23220	1.23221	1.23194	1.23194	127	0	1
2023.09.21	08:55:00	1.23194	1.23198	1.23167	1.23194	234	0	1
2023.09.21	09:00:00	1.23196	1.23196	1.23132	1.23134	349	0	0
2023.09.21	09:05:00	1.23132	1.23181	1.23132	1.23180	308	0	0
2023.09.21	09:10:00	1.23178	1.23241	1.23168	1.23197	307	0	0
2023.09.21	09:15:00	1.23197	1.23197	1.23149	1.23171	149	0	0
2023.09.21	09:20:00	1.23169	1.23185	1.23152	1.23179	225	0	0
2023.09.21	09:25:00	1.23179	1.23179	1.23120	1.23138	193	0	0
2023.09.21	09:30:00	1.23138	1.23197	1.23135	1.23190	856	0	1
2023.09.21	09:35:00	1.23189	1.23231	1.23183	1.23224	427	0	1
2023.09.21	09:40:00	1.23224	1.23226	1.23202	1.23219	248	0	0
2023.09.21	09:45:00	1.23219	1.23270	1.23219	1.23267	231	0	1
2023.09.21	09:50:00	1.23267	1.23299	1.23255	1.23286	296	0	0
2023.09.21	09:55:00	1.23286	1.23315	1.23260	1.23269	315	0	0
2023.09.21	10:00:00	1.23269	1.23281	1.23200	1.23266	543	0	0
2023.09.21	10:05:00	1.23266	1.23301	1.23244	1.23269	535	0	0
2023.09.21	10:10:00	1.23269	1.23289	1.23201	1.23247	468	0	0
2023.09.21	10:15:00	1.23247	1.23250	1.23200	1.23229	326	0	0
2023.09.21	10:20:00	1.23229	1.23249	1.23189	1.23191	347	0	1
2023.09.21	10:25:00	1.23191	1.23200	1.23163	1.23165	278	0	0
2023.09.21	10:30:00	1.23165	1.23174	1.23070	1.23103	1136	0	0
2023.09.21	10:35:00	1.23102	1.23120	1.23042	1.23057	652	0	1
2023.09.21	10:40:00	1.23056	1.23057	1.22945	1.22969	649	0	0
2023.09.21	10:45:00	1.22969	1.23064	1.22955	1.23048	826	0	0
2023.09.21	10:50:00	1.23047	1.23101	1.23042	1.23055	614	0	0
2023.09.21	10:55:00	1.23055	1.23169	1.23047	1.23131	696	0	0
2023.09.21	11:00:00	1.23131	1.23172	1.23101	1.23168	789	0	0
2023.09.21	11:05:00	1.23168	1.23204	1.23153	1.23184	629	0	0
2023.09.21	11:10:00	1.23187	1.23188	1.23141	1.23163	559	0	0
2023.09.21	11:15:00	1.23163	1.23177	1.23121	1.23141	432	0	0
2023.09.21	11:20:00	1.23141	1.23154	1.23120	1.23148	340	0	1
2023.09.21	11:25:00	1.23148	1.23151	1.23099	1.23104	369	0	0
2023.09.21	11:30:00	1.23103	1.23110	1.23057	1.23097	409	0	0
2023.09.21	11:35:00	1.23096	1.23111	1.23009	1.23038	625	0	0
2023.09.21	11:40:00	1.23039	1.23039	1.23003	1.23012	424	0	0
2023.09.21	11:45:00	1.23013	1.23069	1.23004	1.23061	526	0	2
2023.09.21	11:50:00	1.23060	1.23065	1.23002	1.23042	628	0	0
2023.09.21	11:55:00	1.23041	1.23064	1.23024	1.23040	636	0	0
2023.09.21	12:00:00	1.23040	1.23057	1.23016	1.23055	489	0	0
2023.09.21	12:05:00	1.23053	1.23058	1.23012	1.23020	418	0	0
2023.09.21	12:10:00	1.23021	1.23082	1.23012	1.23050	535	0	0
2023.09.21	12:15:00	1.23050	1.23058	1.22991	1.23020	379	0	0
2023.09.21	12:20:00	1.23020	1.23072	1.23001	1.23061	410	0	0
2023.09.21	12:25:00	1.23061	1.23074	1.22998	1.23002	434	0	0
2023.09.21	12:30:00	1.23004	1.23025	1.22953	1.22982	332	0	0
2023.09.21	12:35:00	1.22981	1.22995	1.22952	1.22963	307	0	0
2023.09.21	12:40:00	1.22963	1.22972	1.22930	1.22944	432	0	0
2023.09.21	12:45:00	1.22943	1.22946	1.22862	1.22915	430	0	0
2023.09.21	12:50:00	1.22914	1.22930	1.22884	1.22885	384	0	1
2023.09.21	12:55:00	1.22884	1.22903	1.22861	1.22902	493	0	1
2023.09.21	13:00:00	1.22902	1.22935	1.22851	1.22855	446	0	0
2023.09.21	13:05:00	1.22854	1.22872	1.22817	1.22836	384	0	0
2023.09.21	13:10:00	1.22837	1.22883	1.22818	1.22867	570	0	1
2023.09.21	13:15:00	1.22867	1.22915	1.22852	1.22915	494	0	0
2023.09.21	13:20:00	1.22913	1.22939	1.22904	1.22918	465	0	2
2023.09.21	13:25:00	1.22918	1.22956	1.22908	1.22950	571	0	0
2023.09.21	13:30:00	1.22949	1.22965	1.22927	1.22928	484	0	2
2023.09.21	13:35:00	1.22928	1.22973	1.22918	1.22971	637	0	2
2023.09.21	13:40:00	1.22971	1.23021	1.22968	1.23020	610	0	0
2023.09.21	13:45:00	1.23020	1.23027	1.22991	1.23001	400	0	0
2023.09.21	13:50:00	1.23001	1.23007	1.22977	1.22989	387	0	1
2023.09.21	13:55:00	1.22989	1.23032	1.22915	1.22961	517	0	1
2023.09.21	14:00:00	1.22952	1.22952	1.22342	1.22591	3900	0	0
2023.09.21	14:05:00	1.22590	1.22630	1.22488	1.22586	1887	0	0
2023.09.21	14:10:00	1.22586	1.22798	1.22579	1.22797	1577	0	0
2023.09.21	14:15:00	1.22797	1.22809	1.22625	1.22625	1148	0	0
2023.09.21	14:20:00	1.22625	1.22647	1.22491	1.22593	1362	0	0
2023.09.21	14:25:00	1.22592	1.22621	1.22549	1.22584	403	0	0
2023.09.21	14:30:00	1.22584	1.22630	1.22488	1.22624	770	0	1
2023.09.21	14:35:00	1.22620	1.22691	1.22549	1.22667	599	0	0
2023.09.21	14:40:00	1.22666	1.22755	1.22662	1.22755	624	0	0
2023.09.21	14:45:00	1.22754	1.22783	1.22737	1.22743	523	0	0
2023.09.21	14:50:00	1.22744	1.22755	1.22646	1.22646	415	0	0
2023.09.21	14:55:00	1.22651	1.22696	1.22642	1.22682	415	0	0
2023.09.21	15:00:00	1.22682	1.22682	1.22581	1.22590	550	0	0
2023.09.21	15:05:00	1.22589	1.22645	1.22579	1.22638	398	0	0
2023.09.21	15:10:00	1.22639	1.22661	1.22597	1.22615	349	0	0
2023.09.21	15:15:00	1.22615	1.22624	1.22525	1.22548	414	0	0
2023.09.21	15:20:00	1.22548	1.22579	1.22531	1.22562	587	0	0
2023.09.21	15:25:00	1.22562	1.22592	1.22543	1.22580	654	0	1
2023.09.21	15:30:00	1.22601	1.22604	1.22442	1.22535	1696	0	0
2023.09.21	15:35:00	1.22525	1.22546	1.22488	1.22534	846	0	0
2023.09.21	15:40:00	1.22534	1.22596	1.22519	1.22545	962	0	0
2023.09.21	15:45:00	1.22547	1.22678	1.22527	1.22657	944	0	0
2023.09.21	15:50:00	1.22657	1.22660	1.22539	1.22602	695	0	0
2023.09.21	15:55:00	1.22602	1.22676	1.22602	1.22676	600	0	0
2023.09.21	16:00:00	1.22679	1.22799	1.22679	1.22750	1111	0	0
2023.09.21	16:05:00	1.22748	1.22763	1.22687	1.22734	702	0	0
2023.09.21	16:10:00	1.22734	1.22766	1.22669	1.22756	578	0	0
2023.09.21	16:15:00	1.22756	1.22756	1.22664	1.22675	503	0	0
2023.09.21	16:20:00	1.22676	1.22756	1.22675	1.22743	492	0	0
2023.09.21	16:25:00	1.22743	1.22801	1.22742	1.22795	343	0	0
2023.09.21	16:30:00	1.22793	1.22804	1.22714	1.22734	684	0	0
2023.09.21	16:35:00	1.22734	1.22843	1.22729	1.22802	793	0	0
2023.09.21	16:40:00	1.22802	1.22826	1.22730	1.22732	690	0	0
2023.09.21	16:45:00	1.22732	1.22832	1.22671	1.22675	719	0	0
2023.09.21	16:50:00	1.22680	1.22713	1.22634	1.22669	921	0	0
2023.09.21	16:55:00	1.22669	1.22682	1.22614	1.22623	780	0	0
2023.09.21	17:00:00	1.22624	1.22699	1.22573	1.22649	1401	0	0
2023.09.21	17:05:00	1.22649	1.22720	1.22628	1.22701	1143	0	0
2023.09.21	17:10:00	1.22705	1.22772	1.22703	1.22761	899	0	0
2023.09.21	17:15:00	1.22762	1.22902	1.22762	1.22878	636	0	0
2023.09.21	17:20:00	1.22877	1.22940	1.22850	1.22881	636	0	0
2023.09.21	17:25:00	1.22881	1.22887	1.22828	1.22876	591	0	1
2023.09.21	17:30:00	1.22875	1.22917	1.22847	1.22879	732	0	0
2023.09.21	17:35:00	1.22879	1.22962	1.22877	1.22946	694	0	0
2023.09.21	17:40:00	1.22946	1.22967	1.22888	1.22888	582	0	0
2023.09.21	17:45:00	1.22888	1.22911	1.22823	1.22846	595	0	0
2023.09.21	17:50:00	1.22846	1.22877	1.22816	1.22831	463	0	0
2023.09.21	17:55:00	1.22831	1.22873	1.22831	1.22871	371	0	1
2023.09.21	18:00:00	1.22869	1.22922	1.22853	1.22922	734	0	0
2023.09.21	18:05:00	1.22921	1.23037	1.22921	1.23035	503	0	1
2023.09.21	18:10:00	1.23035	1.23043	1.22952	1.22985	390	0	0
2023.09.21	18:15:00	1.22985	1.22990	1.22920	1.22940	381	0	0
2023.09.21	18:20:00	1.22941	1.23037	1.22941	1.23021	502	0	0
2023.09.21	18:25:00	1.23021	1.23037	1.22951	1.22952	454	0	0
2023.09.21	18:30:00	1.22952	1.23004	1.22937	1.22950	482	0	0
2023.09.21	18:35:00	1.22950	1.22958	1.22897	1.22927	393	0	0
2023.09.21	18:40:00	1.22927	1.22945	1.22906	1.22917	297	0	0
2023.09.21	18:45:00	1.22917	1.23004	1.22917	1.22993	306	0	1
2023.09.21	18:50:00	1.22993	1.23009	1.22966	1.22980	341	0	1
2023.09.21	18:55:00	1.22980	1.23002	1.22968	1.22969	255	0	0
2023.09.21	19:00:00	1.22969	1.22980	1.22928	1.22942	378	0	1
2023.09.21	19:05:00	1.22945	1.22967	1.22939	1.22954	265	0	1
2023.09.21	19:10:00	1.22954	1.22987	1.22941	1.22979	304	0	1
2023.09.21	19:15:00	1.22980	1.22987	1.22901	1.22913	324	0	2
2023.09.21	19:20:00	1.22913	1.22967	1.22909	1.22966	196	0	1
2023.09.21	19:25:00	1.22966	1.22998	1.22948	1.22990	212	0	1
2023.09.21	19:30:00	1.22990	1.23029	1.22983	1.23026	237	0	0
2023.09.21	19:35:00	1.23024	1.23024	1.22972	1.22977	148	0	0
2023.09.21	19:40:00	1.22977	1.22987	1.22968	1.22979	148	0	1
2023.09.21	19:45:00	1.22979	1.23046	1.22979	1.23045	151	0	0
2023.09.21	19:50:00	1.23045	1.23064	1.23018	1.23030	250	0	0
2023.09.21	19:55:00	1.23029	1.23040	1.22966	1.22966	261	0	1
2023.09.21	20:00:00	1.22966	1.22977	1.22950	1.22966	227	0	1
2023.09.21	20:05:00	1.22967	1.23002	1.22954	1.22981	204	0	1
2023.09.21	20:10:00	1.22981	1.23019	1.22981	1.22998	167	0	2
2023.09.21	20:15:00	1.22998	1.23019	1.22997	1.23010	228	0	1
2023.09.21	20:20:00	1.23010	1.23063	1.23000	1.23056	189	0	1
2023.09.21	20:25:00	1.23056	1.23070	1.23044	1.23048	190	0	1
2023.09.21	20:30:00	1.23048	1.23074	1.23036	1.23039	169	0	1
2023.09.21	20:35:00	1.23039	1.23064	1.23033	1.23039	156	0	1
2023.09.21	20:40:00	1.23039	1.23056	1.23014	1.23018	160	0	2
2023.09.21	20:45:00	1.23018	1.23052	1.23016	1.23042	139	0	2
2023.09.21	20:50:00	1.23042	1.23060	1.23029	1.23029	115	0	1
2023.09.21	20:55:00	1.23029	1.23029	1.22978	1.22986	163	0	1
2023.09.21	21:00:00	1.22987	1.23003	1.22964	1.22990	179	0	2
2023.09.21	21:05:00	1.22990	1.23038	1.22990	1.23019	258	0	3
2023.09.21	21:10:00	1.23019	1.23043	1.23008	1.23017	194	0	3
2023.09.21	21:15:00	1.23016	1.23022	1.22986	1.22992	176	0	2
2023.09.21	21:20:00	1.22992	1.23033	1.22988	1.23032	237	0	3
2023.09.21	21:25:00	1.23032	1.23033	1.22997	1.22998	144	0	2
2023.09.21	21:30:00	1.22998	1.22998	1.22952	1.22962	137	0	2
2023.09.21	21:35:00	1.22962	1.22976	1.22952	1.22970	202	0	3
2023.09.21	21:40:00	1.22970	1.22979	1.22956	1.22969	159	0	3
2023.09.21	21:45:00	1.22969	1.22971	1.22927	1.22940	227	0	1
2023.09.21	21:50:00	1.22940	1.22952	1.22923	1.22950	228	0	3
2023.09.21	21:55:00	1.22950	1.22958	1.22888	1.22889	290	0	2
2023.09.21	22:00:00	1.22889	1.22923	1.22880	1.22914	239	0	3
2023.09.21	22:05:00	1.22914	1.22932	1.22899	1.22931	155	0	4
2023.09.21	22:10:00	1.22931	1.22958	1.22931	1.22957	161	0	3
2023.09.21	22:15:00	1.22957	1.22958	1.22938	1.22938	132	0	4
2023.09.21	22:20:00	1.22937	1.22951	1.22929	1.22948	113	0	2
2023.09.21	22:25:00	1.22948	1.22958	1.22932	1.22933	97	0	3
2023.09.21	22:30:00	1.22931	1.22968	1.22925	1.22938	192	0	3
2023.09.21	22:35:00	1.22938	1.22953	1.22929	1.22948	101	0	3
2023.09.21	22:40:00	1.22948	1.22963	1.22934	1.22956	130	0	3
2023.09.21	22:45:00	1.22956	1.22965	1.22949	1.22954	127	0	1
2023.09.21	22:50:00	1.22955	1.22955	1.22929	1.22944	147	0	2
2023.09.21	22:55:00	1.22944	1.22944	1.22919	1.22922	136	0	2
2023.09.21	23:00:00	1.22922	1.22930	1.22911	1.22918	134	0	4
2023.09.21	23:05:00	1.22920	1.22924	1.22919	1.22920	34	0	7
2023.09.21	23:10:00	1.22920	1.22922	1.22902	1.22908	34	0	7
2023.09.21	23:15:00	1.22908	1.22924	1.22908	1.22914	73	0	8
2023.09.21	23:20:00	1.22913	1.22914	1.22900	1.22913	42	0	4
2023.09.21	23:25:00	1.22912	1.22918	1.22906	1.22918	23	0	6
2023.09.21	23:30:00	1.22918	1.22932	1.22918	1.22931	36	0	4
2023.09.21	23:35:00	1.22931	1.22933	1.22927	1.22932	22	0	7
2023.09.21	23:40:00	1.22932	1.22933	1.22924	1.22932	55	0	6
2023.09.21	23:45:00	1.22932	1.22934	1.22926	1.22927	72	0	9
2023.09.21	23:50:00	1.22927	1.22942	1.22927	1.22937	85	0	10
2023.09.21	23:55:00	1.22946	1.22967	1.22910	1.22935	58	0	3
2023.09.22	00:00:00	1.22940	1.22955	1.22860	1.22925	16	0	32
2023.09.22	00:05:00	1.22876	1.22967	1.22866	1.22911	23	0	12
2023.09.22	00:10:00	1.22948	1.22959	1.22911	1.22930	35	0	47
2023.09.22	00:15:00	1.22951	1.22951	1.22911	1.22911	32	0	19
2023.09.22	00:20:00	1.22936	1.22948	1.22902	1.22947	30	0	19
2023.09.22	00:25:00	1.22943	1.22953	1.22917	1.22934	28	0	19
2023.09.22	00:30:00	1.22935	1.22938	1.22900	1.22919	44	0	17
2023.09.22	00:35:00	1.22900	1.22933	1.22900	1.22904	34	0	17
2023.09.22	00:40:00	1.22921	1.22923	1.22894	1.22915	21	0	17
2023.09.22	00:45:00	1.22916	1.22918	1.22903	1.22914	21	0	17
2023.09.22	00:50:00	1.22916	1.22919	1.22895	1.22916	46	0	17
2023.09.22	00:55:00	1.22917	1.22927	1.22902	1.22927	44	0	17
2023.09.22	01:00:00	1.22933	1.22938	1.22915	1.22936	51	0	17
2023.09.22	01:05:00	1.22933	1.22936	1.22922	1.22926	23	0	15
2023.09.22	01:10:00	1.22926	1.22938	1.22914	1.22923	141	0	12
2023.09.22	01:15:00	1.22922	1.22930	1.22918	1.22924	110	0	12
2023.09.22	01:20:00	1.22932	1.22941	1.22927	1.22930	76	0	11
2023.09.22	01:25:00	1.22930	1.22938	1.22926	1.22932	46	0	13
2023.09.22	01:30:00	1.22932	1.22934	1.22920	1.22921	34	0	10
2023.09.22	01:35:00	1.22921	1.22926	1.22915	1.22926	64	0	12
2023.09.22	01:40:00	1.22926	1.22930	1.22916	1.22917	37	0	13
2023.09.22	01:45:00	1.22917	1.22928	1.22915	1.22915	33	0	11
2023.09.22	01:50:00	1.22916	1.22920	1.22914	1.22917	25	0	14
2023.09.22	01:55:00	1.22915	1.22917	1.22899	1.22899	34	0	12
2023.09.22	02:00:00	1.22899	1.22911	1.22890	1.22910	76	0	9
2023.09.22	02:05:00	1.22910	1.22926	1.22907	1.22909	75	0	9
2023.09.22	02:10:00	1.22908	1.22917	1.22908	1.22909	79	0	10
2023.09.22	02:15:00	1.22910	1.22914	1.22900	1.22911	51	0	7
2023.09.22	02:20:00	1.22911	1.22913	1.22898	1.22901	49	0	4
2023.09.22	02:25:00	1.22901	1.22902	1.22889	1.22890	52	0	8
2023.09.22	02:30:00	1.22890	1.22923	1.22889	1.22922	100	0	5
2023.09.22	02:35:00	1.22921	1.22921	1.22908	1.22920	56	0	5
2023.09.22	02:40:00	1.22920	1.22929	1.22913	1.22922	40	0	3
2023.09.22	02:45:00	1.22922	1.22925	1.22920	1.22923	16	0	3
2023.09.22	02:50:00	1.22923	1.22933	1.22913	1.22915	41	0	4
2023.09.22	02:55:00	1.22915	1.22937	1.22915	1.22925	68	0	4
2023.09.22	03:00:00	1.22925	1.22934	1.22886	1.22910	165	0	3
2023.09.22	03:05:00	1.22910	1.22910	1.22864	1.22872	99	0	5
2023.09.22	03:10:00	1.22872	1.22875	1.22852	1.22863	93	0	5
2023.09.22	03:15:00	1.22863	1.22874	1.22854	1.22861	84	0	4
2023.09.22	03:20:00	1.22863	1.22882	1.22849	1.22854	66	0	4
2023.09.22	03:25:00	1.22852	1.22853	1.22821	1.22830	129	0	5
2023.09.22	03:30:00	1.22830	1.22839	1.22811	1.22837	101	0	7
2023.09.22	03:35:00	1.22837	1.22859	1.22818	1.22848	153	0	7
2023.09.22	03:40:00	1.22848	1.22859	1.22831	1.22859	89	0	6
2023.09.22	03:45:00	1.22859	1.22865	1.22840	1.22859	61	0	5
2023.09.22	03:50:00	1.22859	1.22891	1.22849	1.22870	128	0	3
2023.09.22	03:55:00	1.22868	1.22880	1.22858	1.22861	85	0	6
2023.09.22	04:00:00	1.22861	1.22861	1.22797	1.22797	109	0	5
2023.09.22	04:05:00	1.22797	1.22809	1.22781	1.22808	72	0	6
2023.09.22	04:10:00	1.22808	1.22809	1.22729	1.22746	175	0	3
2023.09.22	04:15:00	1.22746	1.22778	1.22737	1.22775	151	0	3
2023.09.22	04:20:00	1.22775	1.22787	1.22761	1.22786	113	0	6
2023.09.22	04:25:00	1.22787	1.22797	1.22766	1.22787	124	0	5
2023.09.22	04:30:00	1.22786	1.22806	1.22745	1.22755	142	0	5
2023.09.22	04:35:00	1.22755	1.22769	1.22733	1.22769	183	0	5
2023.09.22	04:40:00	1.22769	1.22777	1.22749	1.22757	101	0	4
2023.09.22	04:45:00	1.22756	1.22770	1.22755	1.22768	76	0	6
2023.09.22	04:50:00	1.22767	1.22767	1.22728	1.22738	114	0	5
2023.09.22	04:55:00	1.22738	1.22765	1.22738	1.22748	133	0	3
2023.09.22	05:00:00	1.22749	1.22777	1.22749	1.22757	111	0	5
2023.09.22	05:05:00	1.22757	1.22798	1.22754	1.22794	126	0	3
2023.09.22	05:10:00	1.22794	1.22824	1.22776	1.22810	132	0	6
2023.09.22	05:15:00	1.22810	1.22828	1.22806	1.22812	132	0	6
2023.09.22	05:20:00	1.22812	1.22819	1.22797	1.22818	100	0	5
2023.09.22	05:25:00	1.22818	1.22823	1.22806	1.22815	124	0	4
2023.09.22	05:30:00	1.22816	1.22837	1.22815	1.22815	134	0	6
2023.09.22	05:35:00	1.22815	1.22827	1.22805	1.22825	96	0	7
2023.09.22	05:40:00	1.22825	1.22827	1.22804	1.22817	83	0	7
2023.09.22	05:45:00	1.22817	1.22846	1.22817	1.22843	126	0	7
2023.09.22	05:50:00	1.22843	1.22845	1.22733	1.22785	740	0	3
2023.09.22	05:55:00	1.22785	1.22786	1.22763	1.22772	171	0	5
2023.09.22	06:00:00	1.22774	1.22795	1.22754	1.22793	146	0	6
2023.09.22	06:05:00	1.22793	1.22819	1.22787	1.22815	95	0	5
2023.09.22	06:10:00	1.22815	1.22835	1.22812	1.22816	131	0	5
2023.09.22	06:15:00	1.22814	1.22838	1.22811	1.22829	107	0	6
2023.09.22	06:20:00	1.22834	1.22839	1.22789	1.22797	123	0	4
2023.09.22	06:25:00	1.22797	1.22800	1.22761	1.22770	103	0	5
